station,train_name,destination_station,train_number,arrival_planned_time,departure_planned_time,planned_platform,train_line_id,train_line_station_num,arrival_change_time,departure_change_time,stop_canceled,changed_platform
Frankfurt (Main) Süd,HLB RB58,Rüsselsheim Opelwerk,28652,2024-05-09 15:57:00,2024-05-09 15:58:00,7,4083318717411404032-2405091450,17,,,False,
Frankfurt (Main) Süd,S 4,Kronberg(Taunus),35448,,2024-05-09 15:18:00,4,-6568202684273967087-2405091518,1,,2024-05-09 15:19:00,False,
Frankfurt (Main) Süd,S 5,Friedrichsdorf(Taunus),35548,,2024-05-09 15:13:00,2,-8162103845652612851-2405091513,1,,,False,
Frankfurt (Main) Süd,RB 51,Wächtersbach,15522,2024-05-09 15:47:00,2024-05-09 15:48:00,6,-812349646202530462-2405091542,2,2024-05-09 15:48:00,2024-05-09 15:49:00,False,
Frankfurt (Main) Süd,S 6,Friedberg(Hess),35650,,2024-05-09 15:53:00,3,1906800324634990455-2405091553,1,,,False,
Frankfurt (Main) Süd,VIA RE85,Frankfurt(Main)Hbf,25142,2024-05-09 15:04:00,2024-05-09 15:05:00,5,8705842148544013355-2405091350,12,2024-05-09 15:06:00,2024-05-09 15:07:00,False,
Frankfurt (Main) Süd,S 3,Bad Soden(Taunus),35346,2024-05-09 15:02:00,2024-05-09 15:03:00,4,-5525194407281379123-2405091435,12,2024-05-09 15:04:00,2024-05-09 15:05:00,False,
Frankfurt (Main) Süd,S 4,Kronberg(Taunus),35450,,2024-05-09 15:48:00,4,-6769167185711167960-2405091548,1,,,False,
Frankfurt (Main) Süd,S 5,Friedrichsdorf(Taunus),35550,,2024-05-09 15:43:00,2,9077616531515953481-2405091543,1,,,False,
Frankfurt (Main) Süd,RE 55,Bamberg,4649,2024-05-09 15:13:00,2024-05-09 15:14:00,7,2733403889289065674-2405091501,2,,,False,
Frankfurt (Main) Süd,HLB RB58,Laufach,28639,2024-05-09 15:00:00,2024-05-09 15:01:00,8,-2739133219262020901-2405091433,4,2024-05-09 14:59:00,,False,
Frankfurt (Main) Süd,S 5,Frankfurt (Main) Süd,35549,2024-05-09 15:47:00,,2,-6330552151315423003-2405091508,17,2024-05-09 15:50:00,,False,
Frankfurt (Main) Süd,S 3,Darmstadt Hbf,35349,2024-05-09 15:57:00,2024-05-09 15:58:00,1,-6230463738932910518-2405091520,18,,2024-05-09 15:59:00,False,
Frankfurt (Main) Süd,S 4,Frankfurt (Main) Süd,35447,2024-05-09 15:12:00,,1,6776951685345067056-2405091438,16,2024-05-09 15:13:00,,False,
Frankfurt (Main) Süd,RE 54,Bamberg,4621,2024-05-09 15:35:00,2024-05-09 15:36:00,9,9127946800501944634-2405091530,2,2024-05-09 15:37:00,2024-05-09 15:38:00,False,
Frankfurt (Main) Süd,HLB RB58,Frankfurt(Main)Hbf,28648,2024-05-09 15:25:00,2024-05-09 15:26:00,7,-4558952540172728405-2405091504,8,,2024-05-09 15:27:00,False,
Frankfurt (Main) Süd,FLX 10,Berlin Hbf,1244,2024-05-09 16:39:00,2024-05-09 16:42:00,7,-9028005792529481477-2405091503,3,2024-05-09 17:20:00,2024-05-09 17:24:00,False,
Frankfurt (Main) Süd,VIA RE85,Erbach(Odenw),25145,2024-05-09 16:43:00,2024-05-09 16:44:00,7,-908356691364489577-2405091638,2,2024-05-09 16:44:00,2024-05-09 16:45:00,False,
Frankfurt (Main) Süd,S 4,Frankfurt (Main) Süd,35451,2024-05-09 16:12:00,,1,320401782695578371-2405091538,16,2024-05-09 16:14:00,,False,
Frankfurt (Main) Süd,S 5,Frankfurt (Main) Süd,35551,2024-05-09 16:17:00,,2,6618246812689902388-2405091538,17,,,False,
Frankfurt (Main) Süd,RE 50,Frankfurt(Main)Hbf,4523,2024-05-09 16:22:00,2024-05-09 16:23:00,5,-2749498765566029603-2405091507,12,2024-05-09 16:21:00,2024-05-09 16:24:00,False,
Frankfurt (Main) Süd,S 5,Frankfurt (Main) Süd,35553,2024-05-09 16:47:00,,2,5963069144898009693-2405091608,17,2024-05-09 16:48:00,,False,
Frankfurt (Main) Süd,S 4,Kronberg(Taunus),35452,,2024-05-09 16:18:00,4,-6687140438345112168-2405091618,1,,,False,
